Date,Open,High,Low,Close(t),Adj Close,Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,Dividends_x,Stock Splits_x,Capital Gains,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,Dividends_y,Stock Splits_y,SnP(t-1),SnP(t-5),DJIA_Close,Dividends,Stock Splits,DJIA(t-1),DJIA(t-5),Close_forcast
2020-10-29,76.75,79.18000030517578,76.29000091552734,78.0199966430664,78.0199966430664,52784100,2.8889570987557076,88.20191398388837,76.64608558886553,76.4000015258789,78.87999725341797,82.2300033569336,79.41999816894531,78.7300033569336,79.49799957275391,80.28399887084962,82.42399978637695,81.81740020751953,61.63714998245239,78.82922577952124,78.82922577952124,78.82922577952124,78.82922577952124,78.82922577952124,-0.6869380809551302,0.06431059754163979,3.1505062132788018,14.266428954509347,1333.3333333333333,-6.146999614079092,43.29752020209845,-78.12201572704922,21.87798427295079,0.031946045840689684,85509984.26513672,-361043453.4095764,2020-10-29,29,3,303,44,0,0,0,0,0,0,1,2020,10,269.9018859863281,0.0,0.0,0.0,265.2633361816406,276.024658203125,277.5089416503906,275.4768035888672,276.7897354125977,274.5057489013672,3310.110107421875,0.0,0.0,3271.030029296875,3453.489990234375,26659.109375,0.0,0.0,26519.94921875,28363.66015625,75.29000091552734
2020-10-30,77.08999633789062,77.69999694824219,74.2300033569336,75.29000091552734,75.29000091552734,51349000,3.3004062814044963,88.69931224237443,75.49768711675644,78.0199966430664,76.4000015258789,78.87999725341797,81.95999908447266,76.75,78.16399993896485,79.49599914550781,82.09849967956544,81.66780029296875,61.76474998474121,77.64948415818995,77.64948415818995,77.64948415818995,77.64948415818995,77.64948415818995,-1.0374741199238002,-0.15604634595144823,3.196183861339802,15.036331830298638,1333.3333333333333,-9.474567063727875,38.56332550290414,-91.06240989943474,8.937590100565258,0.02723089037659675,-140182550.61340332,-334282099.69329834,2020-10-30,30,4,304,44,0,0,0,0,0,0,1,2020,10,263.05633544921875,0.0,0.0,0.0,269.9018859863281,265.2633361816406,278.0557556152344,273.60870056152345,276.5490203857422,274.2997015380859,3269.9599609375,0.0,0.0,3310.110107421875,3465.389892578125,26501.599609375,0.0,0.0,26659.109375,28335.5703125,74.69999694824219
2020-11-02,75.8499984741211,76.33999633789062,73.76000213623047,74.69999694824219,74.69999694824219,45760700,3.54466980154467,88.61533905377294,74.43665984759426,75.29000091552734,78.0199966430664,76.4000015258789,82.2300033569336,77.08999633789062,76.65799865722656,78.76599884033203,81.5259994506836,81.48560028076172,61.88359996795654,76.66632175487403,76.66632175487403,76.66632175487403,76.66632175487403,76.66632175487403,-1.347353394341681,-0.3943077556294948,3.1521703142198274,15.884644348801114,1333.3333333333335,-8.902442746046113,37.6063046536905,-92.29512256437772,7.704877435622278,0.025611434500411222,-26998994.54574585,-523960224.4758606,2020-11-02,2,0,307,45,0,0,0,0,0,0,1,2020,11,263.6422424316406,0.0,0.0,0.0,263.05633544921875,269.9018859863281,273.88604736328125,272.25914306640624,276.0519683837891,274.06748352050784,3310.239990234375,0.0,0.0,3269.9599609375,3400.969970703125,26925.05078125,0.0,0.0,26501.599609375,27685.380859375,76.58000183105469
2020-11-03,74.93000030517578,77.08000183105469,74.5999984741211,76.58000183105469,76.58000183105469,41231800,3.637127613114083,88.40525460061781,73.85674414816148,74.69999694824219,75.29000091552734,78.0199966430664,78.87999725341797,75.8499984741211,76.1979995727539,78.26799926757812,81.13099937438965,81.35560028076172,62.011249980926515,76.63754844693426,76.63754844693426,76.63754844693426,76.63754844693426,76.63754844693426,-1.4248099475291554,-0.600408194009427,3.104158388699382,16.30489570802412,1333.3333333333335,-6.105929225857774,42.502768826220176,-74.84389005231682,25.156109947683174,0.028291492373042664,77515985.32714844,-325731282.9147339,2020-11-03,3,1,308,45,0,0,0,0,0,0,1,2020,11,268.20263671875,0.0,0.0,0.0,263.6422424316406,263.05633544921875,276.024658203125,271.3060546875,276.0270629882813,273.8920977783203,3369.159912109375,0.0,0.0,3310.239990234375,3390.679931640625,27480.029296875,0.0,0.0,26925.05078125,27463.189453125,81.3499984741211
2020-11-04,80.25,81.8499984741211,78.97000122070312,81.3499984741211,81.3499984741211,66579700,3.3955459339018788,87.65509104382915,74.07290730822163,76.58000183105469,74.69999694824219,75.29000091552734,76.4000015258789,74.93000030517578,77.18799896240235,78.48299942016601,80.86399917602539,81.25560028076171,62.16084997177124,78.20836512266321,78.20836512266321,78.20836512266321,78.20836512266321,78.20836512266321,-1.0887455781005855,-0.6980756708276588,3.2588611211541694,15.495393202740534,1333.3333333333335,2.7146484958628836,52.65496679785395,-32.29262303505642,67.70737696494358,0.03668033545111251,317584945.4963684,-355535862.1406555,2020-11-04,4,2,309,45,0,0,0,0,0,0,1,2020,11,280.17486572265625,0.0,0.0,0.0,268.20263671875,263.6422424316406,265.2633361816406,271.57167053222656,276.3683578491211,273.91260620117185,3443.43994140625,0.0,0.0,3369.159912109375,3271.030029296875,27847.66015625,0.0,0.0,27480.029296875,26519.94921875,83.0
2020-11-05,83.2699966430664,83.5,81.8499984741211,83.0,83.0,46542300,3.171700987591364,87.03190104439659,74.34509709403113,81.3499984741211,76.58000183105469,74.69999694824219,78.0199966430664,80.25,78.18399963378906,78.84099960327148,80.68849906921386,81.1952003479004,62.31729997634888,79.80557674844215,79.80557674844215,79.80557674844215,79.80557674844215,79.80557674844215,-0.6814158726024004,-0.6947437111826071,3.1796568643487935,15.2569922120952,1333.3333333333335,4.507683094425623,55.57691692450785,-17.573607329119586,82.4263926708804,0.03663214302047154,76794866.01791382,-163363572.42507935,2020-11-05,5,3,310,45,0,0,0,0,0,0,1,2020,11,287.4792785644531,0.0,0.0,0.0,280.17486572265625,268.20263671875,269.9018859863281,272.56870422363284,277.0021224975586,273.9600653076172,3510.449951171875,0.0,0.0,3443.43994140625,3310.110107421875,28390.1796875,0.0,0.0,27847.66015625,26659.109375,85.87999725341797
2020-11-06,83.5199966430664,86.08999633789062,82.66999816894531,85.87999725341797,85.87999725341797,53829900,3.3394292003208434,87.50635740882039,74.14864060753702,83.0,81.3499984741211,76.58000183105469,75.29000091552734,83.2699966430664,80.30199890136718,79.23299942016601,80.8274990081787,81.2368002319336,62.49494997024536,81.8303835834341,81.8303835834341,81.8303835834341,81.8303835834341,81.8303835834341,-0.12477411876163558,-0.5807497926984129,3.196824100391402,15.746770421240035,1333.3333333333333,4.782818707580924,60.19468245301389,-1.7031563927611677,98.29684360723884,0.02533042051539072,155029964.15176392,149647056.28967285,2020-11-06,6,4,311,45,0,0,0,0,0,0,1,2020,11,287.6941223144531,0.0,0.0,0.0,287.4792785644531,280.17486572265625,263.05633544921875,273.5325408935547,277.4366790771484,274.02959411621094,3509.43994140625,0.0,0.0,3510.449951171875,3269.9599609375,28323.400390625,0.0,0.0,28390.1796875,26501.599609375,83.12000274658203
2020-11-09,84.23999786376953,87.05000305175781,82.7699966430664,83.12000274658203,83.12000274658203,58580700,3.2853916648799326,87.33978242949131,74.19821576997158,85.87999725341797,83.0,81.3499984741211,74.69999694824219,83.5199966430664,81.98600006103516,79.32199935913086,80.76899909973145,81.18820022583007,62.66424999237061,82.26025663781675,82.26025663781675,82.26025663781675,82.26025663781675,82.26025663781675,0.09259264075362239,-0.44608130600800583,3.2741942652699736,16.44236700164542,1333.3333333333333,1.0823292634261983,54.36259305413568,-29.571106353982064,70.42889364601793,0.03438105350290326,-161682410.206604,-68539311.73553467,2020-11-09,9,0,314,46,0,0,0,0,0,0,1,2020,11,281.8154602050781,0.0,0.0,0.0,287.6941223144531,287.4792785644531,263.6422424316406,274.3254821777344,277.1466537475586,273.95264404296876,3550.5,0.0,0.0,3509.43994140625,3310.239990234375,29157.970703125,0.0,0.0,28323.400390625,26925.05078125,77.98999786376953
2020-11-10,81.93000030517578,82.12999725341797,77.62999725341797,77.98999786376953,77.98999786376953,67137200,3.160601987418544,86.72570302879217,74.08329507911799,83.12000274658203,85.87999725341797,83.0,76.58000183105469,84.23999786376953,82.26799926757812,79.23299942016601,80.40449905395508,80.93160018920898,62.80154998779297,80.83683704646768,80.83683704646768,80.83683704646768,80.83683704646768,80.83683704646768,-0.14739211256566875,-0.38634346731953845,3.432466495833837,15.298067544827987,1333.3333333333333,-1.1282954115593262,45.53221892568723,-68.1715919026239,31.828408097376098,0.050565497037226514,-344414163.8183594,-489430249.4659424,2020-11-10,10,1,315,46,0,0,0,0,0,0,1,2020,11,276.7668151855469,0.0,0.0,0.0,281.8154602050781,287.6941223144531,268.20263671875,274.3996978759766,276.6046844482422,273.7288244628906,3545.530029296875,0.0,0.0,3550.5,3369.159912109375,29420.919921875,0.0,0.0,29157.970703125,27480.029296875,81.27999877929688
2020-11-11,79.38999938964844,81.47000122070312,78.97000122070312,81.27999877929688,81.27999877929688,44611300,3.040551523135535,86.33910208496735,74.17689599242522,77.98999786376953,83.12000274658203,85.87999725341797,81.3499984741211,81.93000030517578,82.25399932861328,79.72099914550782,80.25799903869628,80.7136001586914,62.97039999008179,80.98455762407741,80.98455762407741,80.98455762407741,80.98455762407741,80.98455762407741,-0.07128445751658319,-0.3233316653589474,3.4358619859123913,14.235503763497514,1333.3333333333335,6.387430832399881,51.026410522888945,-43.416131489649224,56.583868510350776,0.0453726933786075,146771217.842865,-130711122.61428833,2020-11-11,11,2,316,46,0,0,0,0,0,0,1,2020,11,282.95806884765625,0.0,0.0,0.0,276.7668151855469,281.8154602050781,280.17486572265625,276.16917114257814,276.4923919677734,273.5303967285156,3572.659912109375,0.0,0.0,3545.530029296875,3443.43994140625,29397.630859375,0.0,0.0,29420.919921875,27847.66015625,81.83999633789062
2020-11-12,81.31999969482422,83.0,80.30000305175781,81.83999633789062,81.83999633789062,37242600,2.98967745420265,86.17285390132523,74.21414408451463,81.27999877929688,77.98999786376953,83.12000274658203,83.0,79.38999938964844,82.02199859619141,80.10299911499024,80.19349899291993,80.54600006103516,63.13569997787476,81.26970386201515,81.26970386201515,81.26970386201515,81.26970386201515,81.26970386201515,0.03382857555801877,-0.2518996171755542,3.383300197507377,13.707627784509816,1333.3333333333335,4.896180286062214,51.915497084758755,-39.20245564302473,60.79754435697527,0.044307630733032746,20855765.075683594,-48042988.09661865,2020-11-12,12,3,317,46,0,0,0,0,0,0,1,2020,11,281.62982177734375,0.0,0.0,0.0,282.95806884765625,276.7668151855469,287.4792785644531,277.3419647216797,276.4093841552734,273.24993591308595,3537.010009765625,0.0,0.0,3572.659912109375,3510.449951171875,29080.169921875,0.0,0.0,29397.630859375,28390.1796875,81.43000030517578
2020-11-13,82.7300033569336,83.11000061035156,80.69999694824219,81.43000030517578,81.43000030517578,30423200,2.9230775314745854,85.95265416268062,74.26034403678229,81.83999633789062,81.27999877929688,77.98999786376953,85.87999725341797,81.31999969482422,81.13199920654297,80.71699905395508,80.10649909973145,80.52380004882812,63.307849979400636,81.32313600973536,81.32313600973536,81.32313600973536,81.32313600973536,81.32313600973536,0.08309034443914243,-0.18490162485261488,3.3137790164075196,13.250523247053266,1333.3333333333335,8.155132574028382,51.18286670999971,-42.287451914438265,57.712548085561735,0.03936451894697391,-12473391.302490234,-52936303.0090332,2020-11-13,13,4,318,46,0,0,0,0,0,0,1,2020,11,284.1004638671875,0.0,0.0,0.0,281.62982177734375,282.95806884765625,287.6941223144531,279.4463775634766,276.5275390625,273.31868225097656,3585.14990234375,0.0,0.0,3537.010009765625,3509.43994140625,29479.810546875,0.0,0.0,29080.169921875,28323.400390625,83.7300033569336
2020-11-16,81.20999908447266,83.77999877929688,80.4800033569336,83.7300033569336,83.7300033569336,38640800,3.006467193332556,86.20593365424324,74.18006488091302,81.43000030517578,81.83999633789062,81.27999877929688,83.12000274658203,82.7300033569336,81.25399932861328,81.61999969482422,80.19299926757813,80.55820007324219,63.486399993896484,82.12542512546811,82.12542512546811,82.12542512546811,82.12542512546811,82.12542512546811,0.3042148758173937,-0.08707832471861315,3.312794473975788,13.035071269403677,1333.3333333333335,12.088362486745586,55.017834366238915,-24.98118484661129,75.0188151533887,0.04011421582957713,88873957.92236328,66848713.71459961,2020-11-16,16,0,321,47,0,0,0,0,0,0,1,2020,11,286.3172302246094,0.0,0.0,0.0,284.1004638671875,281.62982177734375,281.8154602050781,281.71387634277346,276.9865097045898,273.5065673828125,3626.909912109375,0.0,0.0,3585.14990234375,3550.5,29950.439453125,0.0,0.0,29479.810546875,29157.970703125,83.36000061035156
2020-11-17,83.93000030517578,84.80999755859375,82.91000366210938,83.36000061035156,83.36000061035156,29473500,3.075687919074589,86.4343752583152,74.13162358201684,83.7300033569336,81.43000030517578,81.83999633789062,77.98999786376953,81.20999908447266,82.32799987792968,82.29799957275391,80.28299942016602,80.65160003662109,63.65594999313355,82.53695028709593,82.53695028709593,82.53695028709593,82.53695028709593,82.53695028709593,0.4444778664768023,0.019232913520469935,3.211880147012116,13.153460955745985,1333.3333333333333,8.853484744299722,54.279108412693276,-27.765253477861265,72.23474652213874,0.02090220750848287,-10905275.951385498,53052389.94598389,2020-11-17,17,1,322,47,0,0,0,0,0,0,1,2020,11,285.40899658203125,0.0,0.0,0.0,286.3172302246094,284.1004638671875,276.7668151855469,283.43451232910155,277.37028350830076,273.94248657226564,3609.530029296875,0.0,0.0,3626.909912109375,3545.530029296875,29783.349609375,0.0,0.0,29950.439453125,29420.919921875,82.54000091552734
2020-11-18,83.01000213623047,83.95999908447266,82.22000122070312,82.54000091552734,82.54000091552734,29968000,3.1043318410356027,86.65866330060148,74.24133593645907,83.36000061035156,83.7300033569336,81.43000030517578,81.27999877929688,83.93000030517578,82.58000030517579,82.41699981689453,80.44999961853027,80.66419998168945,63.819449996948244,82.53796716323974,82.53796716323974,82.53796716323974,82.53796716323974,82.53796716323974,0.4838921670761067,0.1121647642315973,3.106745698209074,12.980008388799408,1333.3333333333333,1.4628180254788956,52.59369300808221,-33.93530342771623,66.06469657228378,0.015299335959522722,-24573750.854492188,100093238.89160156,2020-11-18,18,2,323,47,0,0,0,0,0,0,1,2020,11,283.29974365234375,0.0,0.0,0.0,285.40899658203125,286.3172302246094,282.95806884765625,283.7470001220703,277.6593353271484,274.1813446044922,3567.7900390625,0.0,0.0,3609.530029296875,3572.659912109375,29438.419921875,0.0,0.0,29783.349609375,29397.630859375,85.54000091552734
2020-11-19,82.38999938964844,85.63999938964844,81.72000122070312,85.54000091552734,85.54000091552734,50116800,3.2933356625836367,87.34267108102665,74.1693284306921,82.54000091552734,83.36000061035156,83.7300033569336,81.83999633789062,83.01000213623047,83.32000122070312,82.67099990844727,80.75599975585938,80.79539993286133,64.00055000305176,83.53864508066894,83.53864508066894,83.53864508066894,83.53864508066894,83.53864508066894,0.7485741157840948,0.2394466345420968,3.1648351604045195,13.34923083862088,1333.3333333333333,3.0602420669004142,57.761168190449,-11.36194155160863,88.63805844839136,0.02150190753341621,150350400.0,306714953.64990234,2020-11-19,19,3,324,47,0,0,0,0,0,0,1,2020,11,285.5165100097656,0.0,0.0,0.0,283.29974365234375,285.40899658203125,281.62982177734375,283.55072326660155,278.05971374511716,274.5727362060547,3581.8701171875,0.0,0.0,3567.7900390625,3537.010009765625,29483.23046875,0.0,0.0,29438.419921875,29080.169921875,84.63999938964844
2020-11-20,85.27999877929688,86.0999984741211,84.47000122070312,84.63999938964844,84.63999938964844,35008400,3.397769040760377,87.68553785263893,74.09446168959741,85.54000091552734,82.54000091552734,83.36000061035156,81.43000030517578,82.38999938964844,83.96200103759766,82.54700012207032,80.88999977111817,80.96139999389648,64.17510000228881,83.90576318366212,83.90576318366212,83.90576318366212,83.90576318366212,83.90576318366212,0.875620260248354,0.36668135968334825,3.0552038813340516,13.832011675935307,1333.3333333333335,-1.4438727333799257,55.7962085339264,-19.357452016028464,80.64254798397154,0.02252100829165889,-31507613.4185791,93822522.68371582,2020-11-20,20,4,325,47,0,0,0,0,0,0,1,2020,11,283.5634460449219,0.0,0.0,0.0,285.5165100097656,283.29974365234375,284.1004638671875,283.1376556396484,278.33509826660156,274.9619793701172,3557.5400390625,0.0,0.0,3581.8701171875,3585.14990234375,29263.48046875,0.0,0.0,29483.23046875,29479.810546875,85.30999755859375
2020-11-23,85.5199966430664,87.54000091552734,84.62000274658203,85.30999755859375,85.30999755859375,46505000,3.528965162538686,88.10192980627855,73.98606915612379,84.63999938964844,85.54000091552734,82.54000091552734,83.7300033569336,85.27999877929688,84.27799987792969,82.76599960327148,81.04399948120117,81.10959991455078,64.34034999847412,84.37384130863933,84.37384130863933,84.37384130863933,84.37384130863933,84.37384130863933,1.0186264067359332,0.49707036909386526,3.0455463304491417,14.706381921386201,1333.3333333333335,2.6347386184389574,56.96977144657931,-22.502548263023858,77.49745173697615,0.019587972755782432,31158264.846801758,143235130.34820557,2020-11-23,23,0,328,48,0,0,0,0,0,0,1,2020,11,283.57318115234375,0.0,0.0,0.0,283.5634460449219,285.5165100097656,286.3172302246094,283.313427734375,278.8194549560547,275.2594281005859,3577.590087890625,0.0,0.0,3557.5400390625,3626.909912109375,29591.26953125,0.0,0.0,29263.48046875,29950.439453125,85.06999969482422
