Date,Open,High,Low,Close(t),Adj Close,Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,Dividends_x,Stock Splits_x,Capital Gains,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,Dividends_y,Stock Splits_y,SnP(t-1),SnP(t-5),DJIA_Close,Dividends,Stock Splits,DJIA(t-1),DJIA(t-5),Close_forcast
2020-10-29,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,136.94332885742188,67965900,4.6077206200386405,151.92227336288,133.49139088272545,135.33999633789062,141.55999755859375,140.0933380126953,141.92999267578125,138.82666015625,138.82933349609374,140.7770004272461,142.70683212280272,140.8748258972168,81.08266988754272,138.57895060895757,138.57895060895757,138.57895060895757,138.57895060895757,138.57895060895757,0.06046168571637622,1.5297750728347228,6.5333216469058515,9.369440401777394,1333.3333333333335,-8.476653878830295,46.00618521785439,-91.93656116453808,8.063438835461922,0.022853138825807494,108971937.68920898,-845723081.867981,2020-10-29,29,3,303,44,0,0,0,0,0,0,1,2020,10,269.90185546875,0.0,0.0,0.0,265.2633056640625,276.02459716796875,277.5089416503906,275.476806640625,276.7897552490234,274.5057623291016,3310.110107421875,0.0,0.0,3271.030029296875,3453.489990234375,26659.109375,0.0,0.0,26519.94921875,28363.66015625,129.34666442871094
2020-10-30,135.63333129882812,135.8633270263672,126.37000274658203,129.34666442871094,129.34666442871094,127533900,5.423893197819735,153.1037853885594,131.40821259728045,136.94332885742188,135.33999633789062,141.55999755859375,140.2100067138672,136.65333557128906,136.6566650390625,139.05599975585938,142.25599899291993,140.79265243530273,81.55823987960815,135.5015218822087,135.5015218822087,135.5015218822087,135.5015218822087,135.5015218822087,-0.8528609168155583,1.0532478749046665,6.821893394329708,10.667966515977453,1333.3333333333333,-11.742902305091508,39.368789209765445,-89.71081351286277,10.289186487137231,0.03179610890653347,-968832241.5847778,-1149930146.0632324,2020-10-30,30,4,304,44,0,0,0,0,0,0,1,2020,10,263.0563659667969,0.0,0.0,0.0,269.90185546875,265.2633056640625,278.0558166503906,273.60870971679685,276.54904022216795,274.2997143554687,3269.9599609375,0.0,0.0,3310.110107421875,3465.389892578125,26501.599609375,0.0,0.0,26659.109375,28335.5703125,133.50332641601562
2020-11-02,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,133.50332641601562,87063300,5.767019990818804,153.37053900507513,130.3024590417999,129.34666442871094,136.94332885742188,135.33999633789062,140.0933380126953,135.63333129882812,135.33866271972656,138.0453323364258,141.8364990234375,140.7294123840332,82.0555898475647,134.835456726811,134.835456726811,134.835456726811,134.835456726811,134.835456726811,-1.2271222740363328,0.5971738451164667,6.785568097120332,11.873740764877509,1333.3333333333333,-7.037583839135113,44.119395631552074,-75.34281509095806,24.657184909041955,0.038361001126778725,361892709.5993042,-730461033.8607788,2020-11-02,2,0,307,45,0,0,0,0,0,0,1,2020,11,263.6423034667969,0.0,0.0,0.0,263.0563659667969,269.90185546875,273.88604736328125,272.2591522216797,276.05198669433594,274.06749633789065,3310.239990234375,0.0,0.0,3269.9599609375,3400.969970703125,26925.05078125,0.0,0.0,26501.599609375,27685.380859375,141.3000030517578
2020-11-03,136.57666015625,142.58999633789062,135.56333923339844,141.3000030517578,141.3000030517578,103055100,5.698028572616973,153.39788972580035,130.60577543533245,133.50332641601562,129.34666442871094,136.94332885742188,141.55999755859375,131.3333282470703,135.2866638183594,138.11066589355468,142.0018325805664,140.8698124694824,82.5796898651123,136.99030550179327,136.99030550179327,136.99030550179327,136.99030550179327,136.99030550179327,-0.8844055741468253,0.30085796126380826,6.949932513174237,11.762349584130655,1333.3333333333335,0.4645226104484769,51.755169998686604,-42.176605415806435,57.823394584193565,0.048963801189617545,803487290.3640747,340769325.2655029,2020-11-03,3,1,308,45,0,0,0,0,0,0,1,2020,11,268.2026672363281,0.0,0.0,0.0,263.6423034667969,263.0563659667969,276.02459716796875,271.3060638427734,276.027082824707,273.89211120605466,3369.159912109375,0.0,0.0,3310.239990234375,3390.679931640625,27480.029296875,0.0,0.0,26925.05078125,27463.189453125,140.32666015625
2020-11-04,143.5399932861328,145.13333129882812,139.03334045410156,140.32666015625,140.32666015625,96429300,5.7102413998727535,153.3503152582416,130.50934965875058,141.3000030517578,133.50332641601562,129.34666442871094,135.33999633789062,136.57666015625,136.28399658203125,138.05533142089843,141.9298324584961,140.97855911254882,83.09146982192993,138.10242371994553,138.10242371994553,138.10242371994553,138.10242371994553,138.10242371994553,-0.6834622302949924,0.10399392295204812,6.889222393999403,11.259442099963167,1333.3333333333335,-0.39277733346388366,50.82152725006429,-45.51018991770203,54.48981008229797,0.042976891086359915,-93858774.0737915,-138858427.4230957,2020-11-04,4,2,309,45,0,0,0,0,0,0,1,2020,11,280.17486572265625,0.0,0.0,0.0,268.2026672363281,263.6423034667969,265.2633056640625,271.57167663574216,276.3683776855469,273.91261901855466,3443.43994140625,0.0,0.0,3369.159912109375,3271.030029296875,27847.66015625,0.0,0.0,27480.029296875,26519.94921875,146.02999877929688
2020-11-05,142.76666259765625,146.6666717529297,141.3333282470703,146.02999877929688,146.02999877929688,85243500,5.783446991841383,153.69955999930778,130.56577203194223,140.32666015625,141.3000030517578,133.50332641601562,136.94332885742188,143.5399932861328,138.10133056640626,138.46533203125,142.132666015625,141.02826583862304,83.63088647842407,140.74494873972932,140.74494873972932,140.74494873972932,140.74494873972932,140.74494873972932,-0.06327205956640114,0.07054072644835827,6.849993051333709,10.554089187372002,1333.3333333333335,2.888752423796358,55.84760531817493,-13.124178440872523,86.87582155912747,0.0454773100192701,486172545.9136963,345804846.5423584,2020-11-05,5,3,310,45,0,0,0,0,0,0,1,2020,11,287.479248046875,0.0,0.0,0.0,280.17486572265625,268.2026672363281,269.90185546875,272.56870727539064,277.00213928222655,273.96007751464845,3510.449951171875,0.0,0.0,3443.43994140625,3310.110107421875,28390.1796875,0.0,0.0,27847.66015625,26659.109375,143.31666564941406
2020-11-06,145.36666870117188,145.52333068847656,141.42666625976562,143.31666564941406,143.31666564941406,65118000,5.76014650432054,153.5854587190903,130.54487270180812,146.02999877929688,140.32666015625,141.3000030517578,129.34666442871094,142.76666259765625,140.89533081054688,138.7759979248047,142.0651657104492,140.90959915161133,84.15919647216796,141.60218770962425,141.60218770962425,141.60218770962425,141.60218770962425,141.60218770962425,0.2069047425758015,0.09781352967384692,6.689517299062105,9.899118625680206,1333.3333333333335,2.21571841294236,53.06883658998224,-23.109518153908144,76.89048184609184,0.03260738770748569,-176686826.75170898,-87909697.44873047,2020-11-06,6,4,311,45,0,0,0,0,0,0,1,2020,11,287.6940612792969,0.0,0.0,0.0,287.479248046875,280.17486572265625,263.0563659667969,273.53253173828125,277.43668975830076,274.02960510253905,3509.43994140625,0.0,0.0,3510.449951171875,3269.9599609375,28323.400390625,0.0,0.0,28390.1796875,26501.599609375,140.4199981689453
2020-11-09,146.5,150.8333282470703,140.3333282470703,140.4199981689453,140.4199981689453,104499000,5.628108332965513,152.9707155672982,130.45828223543617,143.31666564941406,146.02999877929688,140.32666015625,133.50332641601562,145.36666870117188,142.2786651611328,138.80866394042968,141.7144989013672,140.76679916381835,84.67528980255128,141.20812452939794,141.20812452939794,141.20812452939794,141.20812452939794,141.20812452939794,0.18515064618171095,0.11528095297541974,6.961694634843384,9.914826732912065,1333.3333333333333,0.23317322642451271,50.19733714997462,-42.56710755828006,57.43289244171994,0.03638058745358936,-302698855.0415039,-732886617.6452637,2020-11-09,9,0,314,46,0,0,0,0,0,0,1,2020,11,281.8153991699219,0.0,0.0,0.0,287.6940612792969,287.479248046875,263.6423034667969,274.3254669189453,277.1466598510742,273.9526544189453,3550.5,0.0,0.0,3509.43994140625,3310.239990234375,29157.970703125,0.0,0.0,28323.400390625,26925.05078125,136.7866668701172
2020-11-10,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,136.7866668701172,90852600,5.464774136106949,152.03921395214556,130.18011740771774,140.4199981689453,143.31666564941406,146.02999877929688,141.3000030517578,146.5,141.3759979248047,138.33133087158203,141.10966567993165,140.180399017334,85.17025648117065,139.7343053096377,139.7343053096377,139.7343053096377,139.7343053096377,139.7343053096377,-0.12384153461681535,0.06745645545697272,7.065145279648098,9.748209291202771,1333.3333333333335,-3.3719488349813025,46.778293956060466,-57.41926369198153,42.58073630801847,0.02707152551721268,-330097595.1599121,-1099013414.6759033,2020-11-10,10,1,315,46,0,0,0,0,0,0,1,2020,11,276.76678466796875,0.0,0.0,0.0,281.8153991699219,287.6940612792969,268.2026672363281,274.3996856689453,276.6046890258789,273.72883361816406,3545.530029296875,0.0,0.0,3550.5,3369.159912109375,29420.919921875,0.0,0.0,29157.970703125,27480.029296875,139.0433349609375
2020-11-11,138.81666564941406,139.56666564941406,136.86000061035156,139.0433349609375,139.0433349609375,52073100,4.591999356115078,149.55749801032587,131.18950058586555,136.7866668701172,140.4199981689453,143.31666564941406,140.32666015625,140.02999877929688,141.11933288574218,138.70166473388673,140.3734992980957,139.79426559448243,85.67180982589721,139.50398186007098,139.50398186007098,139.50398186007098,139.50398186007098,139.50398186007098,-0.1844990190560054,0.0170653605543771,6.759063386765868,9.593493095329858,1333.3333333333333,2.7363223904640117,49.097352183157724,-48.19456490450363,51.805435095496364,0.028878965488216075,117511703.16009521,-766689312.3596191,2020-11-11,11,2,316,46,0,0,0,0,0,0,1,2020,11,282.9580383300781,0.0,0.0,0.0,276.76678466796875,281.8153991699219,280.17486572265625,276.1691589355469,276.49239044189454,273.53040466308596,3572.659912109375,0.0,0.0,3545.530029296875,3443.43994140625,29397.630859375,0.0,0.0,29420.919921875,27847.66015625,137.25332641601562
2020-11-12,138.35000610351562,141.0,136.5066680908203,137.25332641601562,137.25332641601562,59565300,4.085289186096015,147.92541083068812,131.58425408630404,139.0433349609375,136.7866668701172,140.4199981689453,146.02999877929688,138.81666564941406,139.36399841308594,138.7326644897461,139.75483245849608,139.5568653869629,86.14447311401368,138.7537633787192,138.7537633787192,138.7537633787192,138.7537633787192,138.7537633787192,-0.37271284071519517,-0.060890279699537364,6.59722542408114,9.21079989541031,1333.3333333333333,0.2263692296515612,47.335451263005154,-55.5116753475877,44.4883246524123,0.016702624785187987,-106622395.98083496,-737021518.0160522,2020-11-12,12,3,317,46,0,0,0,0,0,0,1,2020,11,281.6298828125,0.0,0.0,0.0,282.9580383300781,276.76678466796875,287.479248046875,277.3419616699219,276.4093841552734,273.24994689941406,3537.010009765625,0.0,0.0,3572.659912109375,3510.449951171875,29080.169921875,0.0,0.0,29397.630859375,28390.1796875,136.1666717529297
2020-11-13,136.9499969482422,137.50999450683594,133.8866729736328,136.1666717529297,136.1666717529297,59313300,3.8272874161149026,146.88990732124347,131.58075765678387,137.25332641601562,139.0433349609375,136.7866668701172,143.31666564941406,138.35000610351562,137.93399963378906,139.41466522216797,139.23533248901367,139.5668653869629,86.60844980239868,137.89139950345606,137.89139950345606,137.89139950345606,137.89139950345606,137.89139950345606,-0.6026110747887401,-0.16923443871737792,6.384803717589853,9.250116825566803,1333.3333333333335,5.272658057585689,46.25037613845446,-59.95364977606124,40.04635022393876,0.01636293407186023,-64453074.02801514,-616265150.7980347,2020-11-13,13,4,318,46,0,0,0,0,0,0,1,2020,11,284.1004943847656,0.0,0.0,0.0,281.6298828125,282.9580383300781,287.6940612792969,279.4463745117188,276.5275421142578,273.3186938476563,3585.14990234375,0.0,0.0,3537.010009765625,3509.43994140625,29479.810546875,0.0,0.0,29080.169921875,28323.400390625,136.02999877929688
2020-11-16,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,136.02999877929688,80515800,3.7457208706549046,146.34777413877075,131.36489065615112,136.1666717529297,137.25332641601562,139.0433349609375,140.4199981689453,136.9499969482422,137.05599975585938,139.6673324584961,138.85633239746093,139.4986653137207,87.02859979629517,137.270932595403,137.270932595403,137.270932595403,137.270932595403,137.270932595403,-0.7867660985288865,-0.29274077067967963,6.127793942770377,9.28662540356926,1333.3333333333333,1.8925913167195358,46.10721736220758,-60.51233495412538,39.48766504587462,0.015626619118439083,-11004333.810424805,-610309911.428833,2020-11-16,16,0,321,47,0,0,0,0,0,0,1,2020,11,286.3172302246094,0.0,0.0,0.0,284.1004943847656,281.6298828125,281.8153991699219,281.7138671875,276.9865097045898,273.50657836914064,3626.909912109375,0.0,0.0,3585.14990234375,3550.5,29950.439453125,0.0,0.0,29479.810546875,29157.970703125,147.20333862304688
2020-11-17,153.38999938964844,154.0,144.336669921875,147.20333862304688,147.20333862304688,183564900,4.1731963540096,147.53055866260905,130.83777324657063,136.02999877929688,136.1666717529297,137.25332641601562,136.7866668701172,136.30999755859375,139.13933410644532,140.257666015625,139.18416595458984,140.24133209228515,87.4689298248291,140.58173460461762,140.58173460461762,140.58173460461762,140.58173460461762,140.58173460461762,-0.030760547273700922,-0.2403447259984839,6.973665891194145,10.25213725909404,1333.3333333333335,4.177873633255823,57.6485517146166,-24.598849267393046,75.40115073260696,0.038946894603849404,2051033011.0839844,1203574682.6202393,2020-11-17,17,1,322,47,0,0,0,0,0,0,1,2020,11,285.4090881347656,0.0,0.0,0.0,286.3172302246094,284.1004943847656,276.76678466796875,283.43450927734375,277.3702865600586,273.94249938964845,3609.530029296875,0.0,0.0,3626.909912109375,3545.530029296875,29783.349609375,0.0,0.0,29950.439453125,29420.919921875,162.2133331298828
2020-11-18,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,162.2133331298828,234132000,6.631689928253643,153.51421222345067,126.98745251043609,147.20333862304688,136.02999877929688,136.1666717529297,139.0433349609375,153.38999938964844,143.77333374023436,142.4463333129883,140.25083236694337,141.0437321472168,88.03509649276734,147.7922674463727,147.7922674463727,147.7922674463727,147.7922674463727,147.7922674463727,1.7592805210330766,0.1595803234078282,7.770546157824809,12.14020197504093,1333.3333333333335,15.596945690336096,67.66617518655387,-8.007517523493728,91.99248247650627,0.055010439455785216,3514320033.8745117,4994814809.143066,2020-11-18,18,2,323,47,0,0,0,0,0,0,1,2020,11,283.2997131347656,0.0,0.0,0.0,285.4090881347656,286.3172302246094,282.9580383300781,283.7469940185547,277.6593353271484,274.181357421875,3567.7900390625,0.0,0.0,3609.530029296875,3572.659912109375,29438.419921875,0.0,0.0,29783.349609375,29397.630859375,166.42333984375
2020-11-19,164.0,169.5366668701172,162.52333068847656,166.42333984375,166.42333984375,187425900,8.849000182273661,159.1735000898891,123.77749936079447,162.2133331298828,147.20333862304688,136.02999877929688,137.25332641601562,149.4499969482422,149.60733642578126,144.48566741943358,141.4754997253418,141.89659896850586,88.6175598526001,154.00262491216515,154.00262491216515,154.00262491216515,154.00262491216515,154.00262491216515,3.4775265600316914,0.823169570732601,7.738602413711206,14.196451993931703,1333.3333333333333,13.965172385760749,69.82227968326369,-8.030246797209259,91.96975320279074,0.04947242377126105,789064297.3526001,4590687636.968994,2020-11-19,19,3,324,47,0,0,0,0,0,0,1,2020,11,285.5164489746094,0.0,0.0,0.0,283.2997131347656,285.4090881347656,281.6298828125,283.55071411132815,278.05971069335936,274.5727478027344,3581.8701171875,0.0,0.0,3567.7900390625,3537.010009765625,29483.23046875,0.0,0.0,29438.419921875,29080.169921875,163.20333862304688
2020-11-20,165.99667358398438,167.5,163.02000427246094,163.20333862304688,163.20333862304688,98735700,10.083478214855795,162.79212275051236,122.4582098910892,166.42333984375,162.2133331298828,147.20333862304688,136.1666717529297,164.0,155.0146697998047,146.47433471679688,142.6251663208008,142.6758657836914,89.1842198753357,157.06952948245907,157.06952948245907,157.06952948245907,157.06952948245907,157.06952948245907,4.527234595088117,1.5639825756037045,7.505844793270339,16.10582701147314,1333.3333333333333,13.876036595967314,66.18695617604112,-16.87687143096463,83.12312856903536,0.052429286239142406,-317929074.52697754,2270262721.385193,2020-11-20,20,4,325,47,0,0,0,0,0,0,1,2020,11,283.56341552734375,0.0,0.0,0.0,285.5164489746094,283.2997131347656,284.1004943847656,283.1376495361328,278.33509063720703,274.96199096679686,3557.5400390625,0.0,0.0,3581.8701171875,3585.14990234375,29263.48046875,0.0,0.0,29483.23046875,29479.810546875,173.9499969482422
2020-11-23,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,173.9499969482422,150780900,12.246106399097306,168.81021206577273,119.82578646938352,163.20333862304688,166.42333984375,162.2133331298828,136.02999877929688,165.99667358398438,162.59866943359376,149.82733459472655,144.31799926757813,143.3573989868164,89.7968765258789,162.69635197105345,162.69635197105345,162.69635197105345,162.69635197105345,162.69635197105345,6.155346288437499,2.4822553181704636,7.836140852609846,18.412605886837373,1333.3333333333335,23.878364347331424,71.51706284458558,-3.193039822656642,96.80696017734336,0.04838265325846293,1620390814.265442,5104937505.2948,2020-11-23,23,0,328,48,0,0,0,0,0,0,1,2020,11,283.5732116699219,0.0,0.0,0.0,283.56341552734375,285.5164489746094,286.3172302246094,283.3134307861328,278.81944885253904,275.2594403076172,3577.590087890625,0.0,0.0,3557.5400390625,3626.909912109375,29591.26953125,0.0,0.0,29263.48046875,29950.439453125,185.1266632080078
